"Site ID","Sector ID","Antenna ID","Port Name","Downlink","Uplink"
"Site_3653","3","3","Port 1","False","False"
"Site_3653","3","3","Port 2","True","True"
"Site_3654","1","1","Port 1","False","False"
"Site_3654","1","1","Port 2","True","True"
"Site_3654","2","2","Port 1","False","False"
"Site_3654","2","2","Port 2","True","True"
"Site_3654","3","3","Port 1","False","False"
"Site_3654","3","3","Port 2","True","True"
"Site_3655","1","1","Port 1","False","False"
"Site_3655","1","1","Port 2","True","True"
"Site_3655","2","2","Port 1","False","False"
"Site_3655","2","2","Port 2","True","True"
"Site_3655","3","3","Port 1","False","False"
"Site_3655","3","3","Port 2","True","True"
"Site_3656","1","1","Port 1","False","False"
"Site_3656","1","1","Port 2","True","True"
"Site_3656","2","2","Port 1","False","False"
"Site_3656","2","2","Port 2","True","True"
"Site_3656","3","3","Port 1","False","False"
"Site_3656","3","3","Port 2","True","True"
"Site_3657","1","1","Port 1","False","False"
"Site_3657","1","1","Port 2","True","True"
"Site_3657","2","2","Port 1","False","False"
"Site_3657","2","2","Port 2","True","True"
"Site_3657","3","3","Port 1","False","False"
"Site_3657","3","3","Port 2","True","True"
"Site_3658","1","1","Port 1","False","False"
"Site_3658","1","1","Port 2","True","True"
"Site_3658","2","2","Port 1","False","False"
"Site_3658","2","2","Port 2","True","True"
"Site_3658","3","3","Port 1","False","False"
"Site_3658","3","3","Port 2","True","True"
"Site_3659","1","1","Port 1","False","False"
"Site_3659","1","1","Port 2","True","True"
"Site_3659","2","2","Port 1","False","False"
"Site_3659","2","2","Port 2","True","True"
"Site_3659","3","3","Port 1","False","False"
"Site_3659","3","3","Port 2","True","True"
"Site_366","1","1","Port 1","False","False"
"Site_366","1","1","Port 2","True","True"
"Site_366","2","2","Port 1","False","False"
"Site_366","2","2","Port 2","True","True"
"Site_366","3","3","Port 1","False","False"
"Site_366","3","3","Port 2","True","True"
"Site_3660","1","1","Port 1","False","False"
"Site_3660","1","1","Port 2","True","True"
"Site_3660","2","2","Port 1","False","False"
"Site_3660","2","2","Port 2","True","True"
"Site_3660","3","3","Port 1","False","False"
"Site_3660","3","3","Port 2","True","True"
"Site_3661","1","1","Port 1","False","False"
"Site_3661","1","1","Port 2","True","True"
"Site_3661","2","2","Port 1","False","False"
"Site_3661","2","2","Port 2","True","True"
"Site_3661","3","3","Port 1","False","False"
"Site_3661","3","3","Port 2","True","True"
"Site_3662","1","1","Port 1","False","False"
"Site_3662","1","1","Port 2","True","True"
"Site_3662","2","2","Port 1","False","False"
"Site_3662","2","2","Port 2","True","True"
"Site_3662","3","3","Port 1","False","False"
"Site_3662","3","3","Port 2","True","True"
"Site_3663","1","1","Port 1","False","False"
"Site_3663","1","1","Port 2","True","True"
"Site_3663","2","2","Port 1","False","False"
"Site_3663","2","2","Port 2","True","True"
"Site_3663","3","3","Port 1","False","False"
"Site_3663","3","3","Port 2","True","True"
"Site_3664","1","1","Port 1","False","False"
"Site_3664","1","1","Port 2","True","True"
"Site_3664","2","2","Port 1","False","False"
"Site_3664","2","2","Port 2","True","True"
"Site_3664","3","3","Port 1","False","False"
"Site_3664","3","3","Port 2","True","True"
"Site_3665","1","1","Port 1","False","False"
"Site_3665","1","1","Port 2","True","True"
"Site_3665","2","2","Port 1","False","False"
"Site_3665","2","2","Port 2","True","True"
"Site_3665","3","3","Port 1","False","False"
"Site_3665","3","3","Port 2","True","True"
"Site_3666","1","1","Port 1","False","False"
"Site_3666","1","1","Port 2","True","True"
"Site_3666","2","2","Port 1","False","False"
"Site_3666","2","2","Port 2","True","True"
"Site_3666","3","3","Port 1","False","False"
"Site_3666","3","3","Port 2","True","True"
"Site_3667","1","1","Port 1","False","False"
"Site_3667","1","1","Port 2","True","True"
"Site_3667","2","2","Port 1","False","False"
"Site_3667","2","2","Port 2","True","True"
"Site_3667","3","3","Port 1","False","False"
"Site_3667","3","3","Port 2","True","True"
"Site_3668","1","1","Port 1","False","False"
"Site_3668","1","1","Port 2","True","True"
"Site_3668","2","2","Port 1","False","False"
"Site_3668","2","2","Port 2","True","True"
"Site_3668","3","3","Port 1","False","False"
"Site_3668","3","3","Port 2","True","True"
"Site_3669","1","1","Port 1","False","False"
"Site_3669","1","1","Port 2","True","True"
"Site_3669","2","2","Port 1","False","False"
"Site_3669","2","2","Port 2","True","True"
"Site_3669","3","3","Port 1","False","False"
"Site_3669","3","3","Port 2","True","True"
"Site_367","1","1","Port 1","False","False"
"Site_367","1","1","Port 2","True","True"
"Site_367","2","2","Port 1","False","False"
"Site_367","2","2","Port 2","True","True"
"Site_367","3","3","Port 1","False","False"
"Site_367","3","3","Port 2","True","True"
"Site_3670","1","1","Port 1","False","False"
"Site_3670","1","1","Port 2","True","True"
"Site_3670","2","2","Port 1","False","False"
"Site_3670","2","2","Port 2","True","True"
"Site_3670","3","3","Port 1","False","False"
"Site_3670","3","3","Port 2","True","True"
"Site_3671","1","1","Port 1","False","False"
"Site_3671","1","1","Port 2","True","True"
"Site_3671","2","2","Port 1","False","False"
"Site_3671","2","2","Port 2","True","True"
"Site_3671","3","3","Port 1","False","False"
"Site_3671","3","3","Port 2","True","True"
"Site_3672","1","1","Port 1","False","False"
"Site_3672","1","1","Port 2","True","True"
"Site_3672","2","2","Port 1","False","False"
"Site_3672","2","2","Port 2","True","True"
"Site_3672","3","3","Port 1","False","False"
"Site_3672","3","3","Port 2","True","True"
"Site_3673","1","1","Port 1","False","False"
"Site_3673","1","1","Port 2","True","True"
"Site_3673","2","2","Port 1","False","False"
"Site_3673","2","2","Port 2","True","True"
"Site_3673","3","3","Port 1","False","False"
"Site_3673","3","3","Port 2","True","True"
"Site_3674","1","1","Port 1","False","False"
"Site_3674","1","1","Port 2","True","True"
"Site_3674","2","2","Port 1","False","False"
"Site_3674","2","2","Port 2","True","True"
"Site_3674","3","3","Port 1","False","False"
"Site_3674","3","3","Port 2","True","True"
"Site_3675","1","1","Port 1","False","False"
"Site_3675","1","1","Port 2","True","True"
"Site_3675","2","2","Port 1","False","False"
"Site_3675","2","2","Port 2","True","True"
"Site_3675","3","3","Port 1","False","False"
"Site_3675","3","3","Port 2","True","True"
"Site_3676","1","1","Port 1","False","False"
"Site_3676","1","1","Port 2","True","True"
"Site_3676","2","2","Port 1","False","False"
"Site_3676","2","2","Port 2","True","True"
"Site_3676","3","3","Port 1","False","False"
"Site_3676","3","3","Port 2","True","True"
"Site_3677","1","1","Port 1","False","False"
"Site_3677","1","1","Port 2","True","True"
"Site_3677","2","2","Port 1","False","False"
"Site_3677","2","2","Port 2","True","True"
"Site_3677","3","3","Port 1","False","False"
"Site_3677","3","3","Port 2","True","True"
"Site_3678","1","1","Port 1","False","False"
"Site_3678","1","1","Port 2","True","True"
"Site_3678","2","2","Port 1","False","False"
"Site_3678","2","2","Port 2","True","True"
"Site_3678","3","3","Port 1","False","False"
"Site_3678","3","3","Port 2","True","True"
"Site_3679","1","1","Port 1","False","False"
"Site_3679","1","1","Port 2","True","True"
"Site_3679","2","2","Port 1","False","False"
"Site_3679","2","2","Port 2","True","True"
"Site_3679","3","3","Port 1","False","False"
"Site_3679","3","3","Port 2","True","True"
"Site_368","1","1","Port 1","False","False"
"Site_368","1","1","Port 2","True","True"
"Site_368","2","2","Port 1","False","False"
"Site_368","2","2","Port 2","True","True"
"Site_368","3","3","Port 1","False","False"
"Site_368","3","3","Port 2","True","True"
"Site_3680","1","1","Port 1","False","False"
"Site_3680","1","1","Port 2","True","True"
"Site_3680","2","2","Port 1","False","False"
"Site_3680","2","2","Port 2","True","True"
"Site_3680","3","3","Port 1","False","False"
"Site_3680","3","3","Port 2","True","True"
"Site_3681","1","1","Port 1","False","False"
"Site_3681","1","1","Port 2","True","True"
"Site_3681","2","2","Port 1","False","False"
"Site_3681","2","2","Port 2","True","True"
"Site_3681","3","3","Port 1","False","False"
"Site_3681","3","3","Port 2","True","True"
"Site_3682","1","1","Port 1","False","False"
"Site_3682","1","1","Port 2","True","True"
"Site_3682","2","2","Port 1","False","False"
"Site_3682","2","2","Port 2","True","True"
"Site_3682","3","3","Port 1","False","False"
"Site_3682","3","3","Port 2","True","True"
"Site_3683","1","1","Port 1","False","False"
"Site_3683","1","1","Port 2","True","True"
"Site_3683","2","2","Port 1","False","False"
"Site_3683","2","2","Port 2","True","True"
"Site_3683","3","3","Port 1","False","False"
"Site_3683","3","3","Port 2","True","True"
"Site_3684","1","1","Port 1","False","False"
"Site_3684","1","1","Port 2","True","True"
"Site_3684","2","2","Port 1","False","False"
"Site_3684","2","2","Port 2","True","True"
"Site_3684","3","3","Port 1","False","False"
"Site_3684","3","3","Port 2","True","True"
"Site_3685","1","1","Port 1","False","False"
"Site_3685","1","1","Port 2","True","True"
"Site_3685","2","2","Port 1","False","False"
"Site_3685","2","2","Port 2","True","True"
"Site_3685","3","3","Port 1","False","False"
"Site_3685","3","3","Port 2","True","True"
"Site_3686","1","1","Port 1","False","False"
"Site_3686","1","1","Port 2","True","True"
"Site_3686","2","2","Port 1","False","False"
"Site_3686","2","2","Port 2","True","True"
"Site_3686","3","3","Port 1","False","False"
"Site_3686","3","3","Port 2","True","True"
"Site_3687","1","1","Port 1","False","False"
"Site_3687","1","1","Port 2","True","True"
"Site_3687","2","2","Port 1","False","False"
"Site_3687","2","2","Port 2","True","True"
"Site_3687","3","3","Port 1","False","False"
"Site_3687","3","3","Port 2","True","True"
"Site_3688","1","1","Port 1","False","False"
"Site_3688","1","1","Port 2","True","True"
"Site_3688","2","2","Port 1","False","False"
"Site_3688","2","2","Port 2","True","True"
"Site_3688","3","3","Port 1","False","False"
"Site_3688","3","3","Port 2","True","True"
"Site_3689","1","1","Port 1","False","False"
"Site_3689","1","1","Port 2","True","True"
"Site_3689","2","2","Port 1","False","False"
"Site_3689","2","2","Port 2","True","True"
"Site_3689","3","3","Port 1","False","False"
"Site_3689","3","3","Port 2","True","True"
"Site_369","1","1","Port 1","False","False"
"Site_369","1","1","Port 2","True","True"
"Site_369","2","2","Port 1","False","False"
"Site_369","2","2","Port 2","True","True"
"Site_369","3","3","Port 1","False","False"
"Site_369","3","3","Port 2","True","True"
"Site_3690","1","1","Port 1","False","False"
"Site_3690","1","1","Port 2","True","True"
"Site_3690","2","2","Port 1","False","False"
"Site_3690","2","2","Port 2","True","True"
"Site_3690","3","3","Port 1","False","False"
"Site_3690","3","3","Port 2","True","True"
"Site_3691","1","1","Port 1","False","False"
"Site_3691","1","1","Port 2","True","True"
"Site_3691","2","2","Port 1","False","False"
"Site_3691","2","2","Port 2","True","True"
"Site_3691","3","3","Port 1","False","False"
"Site_3691","3","3","Port 2","True","True"
"Site_3692","1","1","Port 1","False","False"
"Site_3692","1","1","Port 2","True","True"
"Site_3692","2","2","Port 1","False","False"
"Site_3692","2","2","Port 2","True","True"
"Site_3692","3","3","Port 1","False","False"
"Site_3692","3","3","Port 2","True","True"
"Site_3693","1","1","Port 1","False","False"
"Site_3693","1","1","Port 2","True","True"
"Site_3693","2","2","Port 1","False","False"
"Site_3693","2","2","Port 2","True","True"
"Site_3693","3","3","Port 1","False","False"
"Site_3693","3","3","Port 2","True","True"
"Site_3694","1","1","Port 1","False","False"
"Site_3694","1","1","Port 2","True","True"
"Site_3694","2","2","Port 1","False","False"
"Site_3694","2","2","Port 2","True","True"
"Site_3694","3","3","Port 1","False","False"
"Site_3694","3","3","Port 2","True","True"
"Site_3695","1","1","Port 1","False","False"
"Site_3695","1","1","Port 2","True","True"
"Site_3695","2","2","Port 1","False","False"
"Site_3695","2","2","Port 2","True","True"
"Site_3695","3","3","Port 1","False","False"
"Site_3695","3","3","Port 2","True","True"
"Site_3696","1","1","Port 1","False","False"
"Site_3696","1","1","Port 2","True","True"
"Site_3696","2","2","Port 1","False","False"
"Site_3696","2","2","Port 2","True","True"
"Site_3696","3","3","Port 1","False","False"
"Site_3696","3","3","Port 2","True","True"
"Site_3697","1","1","Port 1","False","False"
"Site_3697","1","1","Port 2","True","True"
"Site_3697","2","2","Port 1","False","False"
"Site_3697","2","2","Port 2","True","True"
"Site_3697","3","3","Port 1","False","False"
"Site_3697","3","3","Port 2","True","True"
"Site_3698","1","1","Port 1","False","False"
"Site_3698","1","1","Port 2","True","True"
"Site_3698","2","2","Port 1","False","False"
"Site_3698","2","2","Port 2","True","True"
"Site_3698","3","3","Port 1","False","False"
"Site_3698","3","3","Port 2","True","True"
"Site_3699","1","1","Port 1","False","False"
"Site_3699","1","1","Port 2","True","True"
"Site_3699","2","2","Port 1","False","False"
"Site_3699","2","2","Port 2","True","True"
"Site_3699","3","3","Port 1","False","False"
"Site_3699","3","3","Port 2","True","True"
"Site_37","1","1","Port 1","False","False"
"Site_37","1","1","Port 2","True","True"
"Site_37","2","2","Port 1","False","False"
"Site_37","2","2","Port 2","True","True"
"Site_37","3","3","Port 1","False","False"
"Site_37","3","3","Port 2","True","True"
"Site_370","1","1","Port 1","False","False"
"Site_370","1","1","Port 2","True","True"
"Site_370","2","2","Port 1","False","False"
"Site_370","2","2","Port 2","True","True"
"Site_370","3","3","Port 1","False","False"
"Site_370","3","3","Port 2","True","True"
"Site_3700","1","1","Port 1","False","False"
"Site_3700","1","1","Port 2","True","True"
"Site_3700","2","2","Port 1","False","False"
"Site_3700","2","2","Port 2","True","True"
"Site_3700","3","3","Port 1","False","False"
"Site_3700","3","3","Port 2","True","True"
"Site_3701","1","1","Port 1","False","False"
"Site_3701","1","1","Port 2","True","True"
"Site_3701","2","2","Port 1","False","False"
"Site_3701","2","2","Port 2","True","True"
"Site_3701","3","3","Port 1","False","False"
"Site_3701","3","3","Port 2","True","True"
"Site_3702","1","1","Port 1","False","False"
"Site_3702","1","1","Port 2","True","True"
"Site_3702","2","2","Port 1","False","False"
"Site_3702","2","2","Port 2","True","True"
"Site_3702","3","3","Port 1","False","False"
"Site_3702","3","3","Port 2","True","True"
"Site_3703","1","1","Port 1","False","False"
"Site_3703","1","1","Port 2","True","True"
"Site_3703","2","2","Port 1","False","False"
"Site_3703","2","2","Port 2","True","True"
"Site_3703","3","3","Port 1","False","False"
"Site_3703","3","3","Port 2","True","True"
"Site_3704","1","1","Port 1","False","False"
"Site_3704","1","1","Port 2","True","True"
"Site_3704","2","2","Port 1","False","False"
"Site_3704","2","2","Port 2","True","True"
"Site_3704","3","3","Port 1","False","False"
"Site_3704","3","3","Port 2","True","True"
"Site_3705","1","1","Port 1","False","False"
"Site_3705","1","1","Port 2","True","True"
"Site_3705","2","2","Port 1","False","False"
"Site_3705","2","2","Port 2","True","True"
"Site_3705","3","3","Port 1","False","False"
"Site_3705","3","3","Port 2","True","True"
"Site_3706","1","1","Port 1","False","False"
"Site_3706","1","1","Port 2","True","True"
"Site_3706","2","2","Port 1","False","False"
"Site_3706","2","2","Port 2","True","True"
"Site_3706","3","3","Port 1","False","False"
"Site_3706","3","3","Port 2","True","True"
"Site_3707","1","1","Port 1","False","False"
"Site_3707","1","1","Port 2","True","True"
"Site_3707","2","2","Port 1","False","False"
"Site_3707","2","2","Port 2","True","True"
"Site_3707","3","3","Port 1","False","False"
"Site_3707","3","3","Port 2","True","True"
"Site_3708","1","1","Port 1","False","False"
"Site_3708","1","1","Port 2","True","True"
"Site_3708","2","2","Port 1","False","False"
"Site_3708","2","2","Port 2","True","True"
"Site_3708","3","3","Port 1","False","False"
"Site_3708","3","3","Port 2","True","True"
"Site_3709","1","1","Port 1","False","False"
"Site_3709","1","1","Port 2","True","True"
"Site_3709","2","2","Port 1","False","False"
"Site_3709","2","2","Port 2","True","True"
"Site_3709","3","3","Port 1","False","False"
"Site_3709","3","3","Port 2","True","True"
"Site_371","1","1","Port 1","False","False"
"Site_371","1","1","Port 2","True","True"
"Site_371","2","2","Port 1","False","False"
"Site_371","2","2","Port 2","True","True"
"Site_371","3","3","Port 1","False","False"
"Site_371","3","3","Port 2","True","True"
"Site_3710","1","1","Port 1","False","False"
"Site_3710","1","1","Port 2","True","True"
"Site_3710","2","2","Port 1","False","False"
"Site_3710","2","2","Port 2","True","True"
"Site_3710","3","3","Port 1","False","False"
"Site_3710","3","3","Port 2","True","True"
"Site_3711","1","1","Port 1","False","False"
"Site_3711","1","1","Port 2","True","True"
"Site_3711","2","2","Port 1","False","False"
"Site_3711","2","2","Port 2","True","True"
"Site_3711","3","3","Port 1","False","False"
"Site_3711","3","3","Port 2","True","True"
"Site_3712","1","1","Port 1","False","False"
"Site_3712","1","1","Port 2","True","True"
"Site_3712","2","2","Port 1","False","False"
"Site_3712","2","2","Port 2","True","True"
"Site_3712","3","3","Port 1","False","False"
"Site_3712","3","3","Port 2","True","True"
"Site_3713","1","1","Port 1","False","False"
"Site_3713","1","1","Port 2","True","True"
"Site_3713","2","2","Port 1","False","False"
"Site_3713","2","2","Port 2","True","True"
"Site_3713","3","3","Port 1","False","False"
"Site_3713","3","3","Port 2","True","True"
"Site_3714","1","1","Port 1","False","False"
"Site_3714","1","1","Port 2","True","True"
"Site_3714","2","2","Port 1","False","False"
"Site_3714","2","2","Port 2","True","True"
"Site_3714","3","3","Port 1","False","False"
"Site_3714","3","3","Port 2","True","True"
"Site_3715","1","1","Port 1","False","False"
"Site_3715","1","1","Port 2","True","True"
"Site_3715","2","2","Port 1","False","False"
"Site_3715","2","2","Port 2","True","True"
"Site_3715","3","3","Port 1","False","False"
"Site_3715","3","3","Port 2","True","True"
"Site_3716","1","1","Port 1","False","False"
"Site_3716","1","1","Port 2","True","True"
"Site_3716","2","2","Port 1","False","False"
"Site_3716","2","2","Port 2","True","True"
"Site_3716","3","3","Port 1","False","False"
"Site_3716","3","3","Port 2","True","True"
"Site_3717","1","1","Port 1","False","False"
"Site_3717","1","1","Port 2","True","True"
"Site_3717","2","2","Port 1","False","False"
"Site_3717","2","2","Port 2","True","True"
"Site_3717","3","3","Port 1","False","False"
"Site_3717","3","3","Port 2","True","True"
"Site_3718","1","1","Port 1","False","False"
"Site_3718","1","1","Port 2","True","True"
"Site_3718","2","2","Port 1","False","False"
"Site_3718","2","2","Port 2","True","True"
"Site_3718","3","3","Port 1","False","False"
"Site_3718","3","3","Port 2","True","True"
"Site_3719","1","1","Port 1","False","False"
"Site_3719","1","1","Port 2","True","True"
"Site_3719","2","2","Port 1","False","False"
"Site_3719","2","2","Port 2","True","True"
"Site_3719","3","3","Port 1","False","False"
"Site_3719","3","3","Port 2","True","True"
"Site_372","1","1","Port 1","False","False"
"Site_372","1","1","Port 2","True","True"
"Site_372","2","2","Port 1","False","False"
"Site_372","2","2","Port 2","True","True"
"Site_372","3","3","Port 1","False","False"
"Site_372","3","3","Port 2","True","True"
"Site_3720","1","1","Port 1","False","False"
"Site_3720","1","1","Port 2","True","True"
"Site_3720","2","2","Port 1","False","False"
"Site_3720","2","2","Port 2","True","True"
"Site_3720","3","3","Port 1","False","False"
"Site_3720","3","3","Port 2","True","True"
"Site_3721","1","1","Port 1","False","False"
"Site_3721","1","1","Port 2","True","True"
"Site_3721","2","2","Port 1","False","False"
"Site_3721","2","2","Port 2","True","True"
"Site_3721","3","3","Port 1","False","False"
"Site_3721","3","3","Port 2","True","True"
"Site_3722","1","1","Port 1","False","False"
"Site_3722","1","1","Port 2","True","True"
"Site_3722","2","2","Port 1","False","False"
"Site_3722","2","2","Port 2","True","True"
"Site_3722","3","3","Port 1","False","False"
"Site_3722","3","3","Port 2","True","True"
"Site_3723","1","1","Port 1","False","False"
"Site_3723","1","1","Port 2","True","True"
"Site_3723","2","2","Port 1","False","False"
"Site_3723","2","2","Port 2","True","True"
"Site_3723","3","3","Port 1","False","False"
"Site_3723","3","3","Port 2","True","True"
"Site_3724","1","1","Port 1","False","False"
"Site_3724","1","1","Port 2","True","True"
"Site_3724","2","2","Port 1","False","False"
"Site_3724","2","2","Port 2","True","True"
"Site_3724","3","3","Port 1","False","False"
"Site_3724","3","3","Port 2","True","True"
"Site_3725","1","1","Port 1","False","False"
"Site_3725","1","1","Port 2","True","True"
"Site_3725","2","2","Port 1","False","False"
"Site_3725","2","2","Port 2","True","True"
"Site_3725","3","3","Port 1","False","False"
"Site_3725","3","3","Port 2","True","True"
"Site_3726","1","1","Port 1","False","False"
"Site_3726","1","1","Port 2","True","True"
"Site_3726","2","2","Port 1","False","False"
"Site_3726","2","2","Port 2","True","True"
"Site_3726","3","3","Port 1","False","False"
"Site_3726","3","3","Port 2","True","True"
"Site_3727","1","1","Port 1","False","False"
"Site_3727","1","1","Port 2","True","True"
"Site_3727","2","2","Port 1","False","False"
"Site_3727","2","2","Port 2","True","True"
"Site_3727","3","3","Port 1","False","False"
"Site_3727","3","3","Port 2","True","True"
"Site_3728","1","1","Port 1","False","False"
"Site_3728","1","1","Port 2","True","True"
"Site_3728","2","2","Port 1","False","False"
"Site_3728","2","2","Port 2","True","True"
"Site_3728","3","3","Port 1","False","False"
"Site_3728","3","3","Port 2","True","True"
"Site_3729","1","1","Port 1","False","False"
"Site_3729","1","1","Port 2","True","True"
"Site_3729","2","2","Port 1","False","False"
"Site_3729","2","2","Port 2","True","True"
"Site_3729","3","3","Port 1","False","False"
"Site_3729","3","3","Port 2","True","True"
"Site_373","1","1","Port 1","False","False"
"Site_373","1","1","Port 2","True","True"
"Site_373","2","2","Port 1","False","False"
"Site_373","2","2","Port 2","True","True"
"Site_373","3","3","Port 1","False","False"
"Site_373","3","3","Port 2","True","True"
"Site_3730","1","1","Port 1","False","False"
"Site_3730","1","1","Port 2","True","True"
"Site_3730","2","2","Port 1","False","False"
"Site_3730","2","2","Port 2","True","True"
"Site_3730","3","3","Port 1","False","False"
"Site_3730","3","3","Port 2","True","True"
"Site_3731","1","1","Port 1","False","False"
"Site_3731","1","1","Port 2","True","True"
"Site_3731","2","2","Port 1","False","False"
"Site_3731","2","2","Port 2","True","True"
"Site_3731","3","3","Port 1","False","False"
"Site_3731","3","3","Port 2","True","True"
"Site_3732","1","1","Port 1","False","False"
"Site_3732","1","1","Port 2","True","True"
"Site_3732","2","2","Port 1","False","False"
"Site_3732","2","2","Port 2","True","True"
"Site_3732","3","3","Port 1","False","False"
"Site_3732","3","3","Port 2","True","True"
"Site_3733","1","1","Port 1","False","False"
"Site_3733","1","1","Port 2","True","True"
"Site_3733","2","2","Port 1","False","False"
"Site_3733","2","2","Port 2","True","True"
"Site_3733","3","3","Port 1","False","False"
"Site_3733","3","3","Port 2","True","True"
"Site_3734","1","1","Port 1","False","False"
"Site_3734","1","1","Port 2","True","True"
"Site_3734","2","2","Port 1","False","False"
"Site_3734","2","2","Port 2","True","True"
"Site_3734","3","3","Port 1","False","False"
"Site_3734","3","3","Port 2","True","True"
"Site_3735","1","1","Port 1","False","False"
"Site_3735","1","1","Port 2","True","True"
"Site_3735","2","2","Port 1","False","False"
"Site_3735","2","2","Port 2","True","True"
"Site_3735","3","3","Port 1","False","False"
"Site_3735","3","3","Port 2","True","True"
"Site_3736","1","1","Port 1","False","False"
"Site_3736","1","1","Port 2","True","True"
"Site_3736","2","2","Port 1","False","False"
"Site_3736","2","2","Port 2","True","True"
"Site_3736","3","3","Port 1","False","False"
"Site_3736","3","3","Port 2","True","True"
"Site_3737","1","1","Port 1","False","False"
"Site_3737","1","1","Port 2","True","True"
"Site_3737","2","2","Port 1","False","False"
"Site_3737","2","2","Port 2","True","True"
"Site_3737","3","3","Port 1","False","False"
"Site_3737","3","3","Port 2","True","True"
"Site_3738","1","1","Port 1","False","False"
"Site_3738","1","1","Port 2","True","True"
"Site_3738","2","2","Port 1","False","False"
"Site_3738","2","2","Port 2","True","True"
"Site_3738","3","3","Port 1","False","False"
"Site_3738","3","3","Port 2","True","True"
"Site_3739","1","1","Port 1","False","False"
"Site_3739","1","1","Port 2","True","True"
"Site_3739","2","2","Port 1","False","False"
"Site_3739","2","2","Port 2","True","True"
"Site_3739","3","3","Port 1","False","False"
"Site_3739","3","3","Port 2","True","True"
"Site_374","1","1","Port 1","False","False"
"Site_374","1","1","Port 2","True","True"
"Site_374","2","2","Port 1","False","False"
"Site_374","2","2","Port 2","True","True"
"Site_374","3","3","Port 1","False","False"
"Site_374","3","3","Port 2","True","True"
"Site_3740","1","1","Port 1","False","False"
"Site_3740","1","1","Port 2","True","True"
"Site_3740","2","2","Port 1","False","False"
"Site_3740","2","2","Port 2","True","True"
"Site_3740","3","3","Port 1","False","False"
"Site_3740","3","3","Port 2","True","True"
"Site_3741","1","1","Port 1","False","False"
"Site_3741","1","1","Port 2","True","True"
"Site_3741","2","2","Port 1","False","False"
"Site_3741","2","2","Port 2","True","True"
"Site_3741","3","3","Port 1","False","False"
"Site_3741","3","3","Port 2","True","True"
"Site_3742","1","1","Port 1","False","False"
"Site_3742","1","1","Port 2","True","True"
"Site_3742","2","2","Port 1","False","False"
"Site_3742","2","2","Port 2","True","True"
"Site_3742","3","3","Port 1","False","False"
"Site_3742","3","3","Port 2","True","True"
"Site_3743","1","1","Port 1","False","False"
"Site_3743","1","1","Port 2","True","True"
"Site_3743","2","2","Port 1","False","False"
"Site_3743","2","2","Port 2","True","True"
"Site_3743","3","3","Port 1","False","False"
"Site_3743","3","3","Port 2","True","True"
"Site_3744","1","1","Port 1","False","False"
"Site_3744","1","1","Port 2","True","True"
"Site_3744","2","2","Port 1","False","False"
"Site_3744","2","2","Port 2","True","True"
"Site_3744","3","3","Port 1","False","False"
"Site_3744","3","3","Port 2","True","True"
"Site_3745","1","1","Port 1","False","False"
"Site_3745","1","1","Port 2","True","True"
"Site_3745","2","2","Port 1","False","False"
"Site_3745","2","2","Port 2","True","True"
"Site_3745","3","3","Port 1","False","False"
"Site_3745","3","3","Port 2","True","True"
"Site_3746","1","1","Port 1","False","False"
"Site_3746","1","1","Port 2","True","True"
"Site_3746","2","2","Port 1","False","False"
"Site_3746","2","2","Port 2","True","True"
"Site_3746","3","3","Port 1","False","False"
"Site_3746","3","3","Port 2","True","True"
"Site_3747","1","1","Port 1","False","False"
"Site_3747","1","1","Port 2","True","True"
"Site_3747","2","2","Port 1","False","False"
"Site_3747","2","2","Port 2","True","True"
"Site_3747","3","3","Port 1","False","False"
"Site_3747","3","3","Port 2","True","True"
"Site_3748","1","1","Port 1","False","False"
"Site_3748","1","1","Port 2","True","True"
"Site_3748","2","2","Port 1","False","False"
"Site_3748","2","2","Port 2","True","True"
"Site_3748","3","3","Port 1","False","False"
"Site_3748","3","3","Port 2","True","True"
"Site_3749","1","1","Port 1","False","False"
"Site_3749","1","1","Port 2","True","True"
"Site_3749","2","2","Port 1","False","False"
"Site_3749","2","2","Port 2","True","True"
"Site_3749","3","3","Port 1","False","False"
"Site_3749","3","3","Port 2","True","True"
"Site_375","1","1","Port 1","False","False"
"Site_375","1","1","Port 2","True","True"
"Site_375","2","2","Port 1","False","False"
"Site_375","2","2","Port 2","True","True"
"Site_375","3","3","Port 1","False","False"
"Site_375","3","3","Port 2","True","True"
"Site_3750","1","1","Port 1","False","False"
"Site_3750","1","1","Port 2","True","True"
"Site_3750","2","2","Port 1","False","False"
"Site_3750","2","2","Port 2","True","True"
"Site_3750","3","3","Port 1","False","False"
"Site_3750","3","3","Port 2","True","True"
"Site_3751","1","1","Port 1","False","False"
"Site_3751","1","1","Port 2","True","True"
"Site_3751","2","2","Port 1","False","False"
"Site_3751","2","2","Port 2","True","True"
"Site_3751","3","3","Port 1","False","False"
"Site_3751","3","3","Port 2","True","True"
"Site_3752","1","1","Port 1","False","False"
"Site_3752","1","1","Port 2","True","True"
"Site_3752","2","2","Port 1","False","False"
"Site_3752","2","2","Port 2","True","True"
"Site_3752","3","3","Port 1","False","False"
"Site_3752","3","3","Port 2","True","True"
"Site_3753","1","1","Port 1","False","False"
"Site_3753","1","1","Port 2","True","True"
"Site_3753","2","2","Port 1","False","False"
"Site_3753","2","2","Port 2","True","True"
"Site_3753","3","3","Port 1","False","False"
"Site_3753","3","3","Port 2","True","True"
