"Site ID","Sector ID","Carrier Name","Cell ID","E-UTRAN Cell ID","Downlink Load (%)","Uplink Load (%)","Maximum Downlink Load (%)","Maximum Uplink Load (%)","Uplink Noise Rise (dB)","FFR Usage (%)","Almost Blank Subframes (%)"
"Site_2605","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2605","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2606","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2606","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2606","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2607","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2607","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2607","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2608","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2608","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2608","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2609","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2609","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2609","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_261","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_261","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_261","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2610","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2610","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2610","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2611","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2611","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2611","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2612","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2612","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2612","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2613","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2613","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2613","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2614","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2614","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2614","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2615","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2615","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2615","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2616","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2616","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2616","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2617","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2617","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2617","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2618","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2618","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2618","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2619","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2619","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2619","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_262","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_262","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_262","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2620","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2620","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2620","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2621","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2621","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2621","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2622","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2622","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2622","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2623","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2623","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2623","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2624","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2624","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2624","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2625","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2625","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2625","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2626","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2626","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2626","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2627","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2627","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2627","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2628","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2628","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2628","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2629","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2629","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2629","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_263","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_263","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_263","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2630","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2630","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2630","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2631","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2631","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2631","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2632","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2632","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2632","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2633","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2633","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2633","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2634","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2634","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2634","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2635","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2635","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2635","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2636","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2636","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2636","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2637","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2637","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2637","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2638","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2638","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2638","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2639","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2639","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2639","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_264","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_264","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_264","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2640","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2640","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2640","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2641","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2641","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2641","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2642","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2642","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2642","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2643","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2643","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2643","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2644","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2644","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2644","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2645","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2645","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2645","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2646","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2646","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2646","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2647","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2647","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2647","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2648","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2648","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2648","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2649","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2649","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2649","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_265","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_265","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_265","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2650","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2650","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2650","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2651","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2651","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2651","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2652","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2652","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2652","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2653","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2653","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2653","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2654","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2654","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2654","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2655","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2655","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2655","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2656","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2656","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2656","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2657","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2657","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2657","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2658","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2658","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2658","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2659","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2659","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2659","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_266","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_266","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_266","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2660","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2660","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2660","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2661","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2661","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2661","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2662","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2662","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2662","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2663","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2663","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2663","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2664","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2664","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2664","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2665","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2665","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2665","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2666","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2666","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2666","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2667","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2667","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2667","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2668","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2668","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2668","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2669","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2669","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2669","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_267","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_267","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_267","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2670","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2670","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2670","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2671","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2671","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2671","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2672","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2672","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2672","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2673","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2673","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2673","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2674","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2674","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2674","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2675","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2675","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2675","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2676","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2676","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2676","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2677","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2677","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2677","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2678","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2678","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2678","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2679","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2679","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2679","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_268","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_268","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_268","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2680","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2680","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2680","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2681","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2681","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2681","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2682","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2682","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2682","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2683","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2683","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2683","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2684","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2684","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2684","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2685","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2685","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2685","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2686","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2686","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2686","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2687","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2687","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2687","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2688","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2688","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2688","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2689","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2689","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2689","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_269","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_269","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_269","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2690","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2690","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2690","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2691","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2691","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2691","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2692","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2692","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2692","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2693","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2693","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2693","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2694","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2694","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2694","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2695","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2695","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2695","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2696","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2696","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2696","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2697","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2697","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2697","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2698","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2698","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2698","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2699","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2699","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2699","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_27","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_27","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_27","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_270","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_270","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_270","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2700","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2700","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2700","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2701","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2701","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2701","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2702","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2702","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2702","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2703","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2703","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2703","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2704","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2704","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2704","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2705","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2705","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2705","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2706","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2706","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2706","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2707","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2707","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2707","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2708","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2708","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2708","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2709","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2709","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2709","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_271","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_271","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_271","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2710","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2710","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2710","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2711","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2711","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2711","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2712","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2712","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2712","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2713","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2713","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2713","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2714","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2714","2","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2714","3","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
"Site_2715","1","LteFddBand_SB1_1","","","50","0","100","100","3","0",""
