"Site ID","BTS Name","MCC","MNC","Maximum Pooled Throughput (Mbps)","eNodeB ID","Base Station Type"
"Site_4398","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4399","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_44","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_440","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4400","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4401","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4402","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4403","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4404","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4405","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4406","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4407","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4408","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4409","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_441","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4410","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4411","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4412","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4413","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4414","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4415","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4416","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4417","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4418","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4419","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_442","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4420","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4421","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4422","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4423","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4424","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4425","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4426","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4427","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4428","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4429","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_443","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4430","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4431","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4432","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4433","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4434","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4435","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4436","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4437","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4438","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4439","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_444","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4440","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4441","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4442","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4443","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4444","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4445","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4446","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4447","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4448","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4449","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_445","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4450","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4451","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4452","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4453","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4454","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4455","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4456","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4457","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4458","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4459","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_446","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4460","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4461","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4462","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4463","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4464","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4465","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4466","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4467","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4468","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4469","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_447","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4470","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4471","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4472","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4473","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4474","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4475","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4476","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4477","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4478","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4479","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_448","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4480","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4481","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4482","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4483","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4484","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4485","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4486","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4487","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4488","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4489","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_449","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4490","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4491","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4492","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4493","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4494","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4495","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4496","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4497","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4498","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4499","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_45","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_450","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4500","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4501","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4502","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4503","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4504","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4505","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4506","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4507","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4508","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4509","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_451","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4510","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4511","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4512","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4513","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4514","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4515","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4516","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4517","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4518","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4519","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_452","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4520","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4521","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4522","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4523","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4524","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4525","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4526","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4527","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4528","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4529","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_453","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4530","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4531","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4532","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4533","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4534","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4535","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4536","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4537","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4538","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4539","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_454","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4540","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4541","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4542","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4543","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4544","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4545","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4546","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4547","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4548","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4549","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_455","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4550","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4551","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4552","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4553","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4554","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4555","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4556","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4557","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4558","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4559","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_456","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4560","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4561","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4562","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4563","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4564","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4565","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4566","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4567","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4568","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4569","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_457","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4570","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4571","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4572","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4573","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4574","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4575","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4576","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4577","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4578","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4579","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_458","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4580","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4581","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4582","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4583","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4584","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4585","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4586","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4587","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4588","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4589","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_459","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4590","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4591","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4592","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4593","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4594","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4595","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4596","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4597","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4598","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4599","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_46","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_460","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4600","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4601","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4602","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4603","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4604","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4605","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4606","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4607","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4608","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4609","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_461","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4610","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4611","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4612","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4613","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4614","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4615","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4616","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4617","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4618","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4619","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_462","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4620","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4621","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4622","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4623","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4624","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4625","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4626","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4627","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4628","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4629","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_463","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4630","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4631","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4632","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4633","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4634","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4635","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4636","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4637","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4638","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4639","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_464","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4640","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4641","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4642","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4643","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4644","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4645","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4646","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4647","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4648","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4649","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_465","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4650","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4651","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4652","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4653","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4654","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4655","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4656","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4657","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4658","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4659","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_466","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4660","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4661","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4662","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4663","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4664","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4665","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4666","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4667","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4668","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4669","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_467","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4670","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4671","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4672","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4673","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4674","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4675","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4676","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4677","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4678","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4679","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_468","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4680","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4681","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4682","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4683","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4684","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4685","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4686","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4687","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4688","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4689","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_469","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4690","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4691","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4692","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4693","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4694","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4695","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4696","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4697","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4698","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4699","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_47","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_470","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4700","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4701","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4702","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4703","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4704","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4705","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4706","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4707","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4708","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4709","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_471","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4710","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4711","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4712","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4713","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4714","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4715","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4716","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4717","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4718","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4719","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_472","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4720","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4721","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4722","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4723","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4724","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4725","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4726","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4727","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4728","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4729","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_473","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4730","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4731","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4732","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4733","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4734","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4735","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4736","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4737","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4738","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4739","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_474","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4740","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4741","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4742","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4743","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4744","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4745","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4746","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4747","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4748","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4749","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_475","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4750","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4751","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4752","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4753","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4754","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4755","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_4756","LTE FDD","0","0","100","","LTE FDD_BTS_1"
